"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",9.02033961279306,0.289902110173652,0.584564429041462,-0.4959284139971,0.619944918249593,0.868472326113808
"A1BG-AS1",20.6646309388641,-0.495005889584192,0.471196822598271,1.05052892091809,0.293475001331599,0.668560402730404
"A2M",0,NA,NA,NA,NA,NA
"A2M-AS1",0.135499943661356,-0.271601458346021,3.26029618730541,0.0833057620358401,0.933608418780568,NA
"A2ML1",0,NA,NA,NA,NA,NA
"A2MP1",0.0710604519833508,-0.271601458346021,3.26029618730541,0.0833057620358399,0.933608418780568,NA
"A4GALT",3.7630787799614,-0.366648570487454,0.735158162626563,0.498734271245112,0.617966597705284,0.868286751256425
"AAAS",41.8785629951792,0.307874360331791,0.48925021917728,-0.629277920098861,0.529167123959158,0.826917547640788
"AACS",154.834860202501,-0.558883796040143,0.300210562576553,1.86163934820791,0.0626539430401552,0.355123851158071
"AACSP1",0,NA,NA,NA,NA,NA
"AADACL3",0,NA,NA,NA,NA,NA
"AADAT",12.2301881885609,-0.0591565402629225,0.5183419487586,0.11412647655587,0.909137534087681,0.974956808966726
"AAED1",8.2095920589515,0.397897173819564,0.52000943493108,-0.765172989356048,0.444168541426107,0.782074799295807
"AAGAB",262.341626135842,-0.100157747737512,0.31375205332678,0.319225792072173,0.749555300078028,0.922919286869755
"AAK1",190.225108895959,-0.739660093323835,0.337976469923037,2.18849582484919,0.0286335050582461,0.248196304698288
"AAMDC",57.5678955683238,0.18884413586847,0.46531878102259,-0.405838198607553,0.684861489748069,0.896137745400734
"AAMP",299.235725373234,0.0428156267475908,0.33555499731004,-0.127596450927032,0.898468339924591,0.972895755081319
"AANAT",0.285728804932135,0.141560925810064,2.49298330734154,-0.0567837439557594,0.954717463486413,NA
"AAR2",43.5542899579898,0.235264446944339,0.369454467246088,-0.636788746115318,0.524262457517563,0.823615978328701
"AARD",0.0707090686951782,0.950646485135892,3.25007116594078,-0.292500205871866,0.769904202496914,NA
"AARS",467.071311183446,0.0434749725096104,0.37418692463986,-0.116185172828937,0.907505787534115,0.974450731261572
"AARS2",43.2792612449804,-0.525764738774763,0.368640863090892,1.4262247933299,0.153803465144689,0.518308462739774
"AARSD1",84.51430680467,0.1444101843843,0.349428603877944,-0.413275223555374,0.679404980377819,0.894517658640645
"AASDH",33.288476884599,0.0831018796288263,0.391661188769734,-0.212177979364924,0.831968185547266,0.951974253034389
"AASDHPPT",14.3067798012377,0.0158636076601963,0.527856680862371,-0.0300528689610967,0.976024888855655,0.992701834296032
"AASS",92.4373333161136,-0.13689409610624,0.353293582453847,0.387479713487646,0.698401100541352,0.901273917277636
"AATF",48.5414324704052,0.489423955808519,0.353464990254813,-1.38464620062002,0.166160677082309,0.534265759975628
"AATK",1.38394313597864,-0.156768034811064,1.32592964252069,0.11823254400817,0.905883404405237,NA
"ABAT",0.268118100922243,0.344937089334275,2.30126113511422,-0.149890459657528,0.880851038771366,NA
"ABCA1",3.71273071043829,-1.07028791489258,0.886739855919228,1.20699200306394,0.227435223719287,0.603649525589969
"ABCA10",6.73409027978012,0.775806863051466,0.593400486293254,-1.30739168735374,0.191079719066342,0.564730827695296
"ABCA11P",46.733826439784,-0.0408866273561531,0.351334802501098,0.116375113040574,0.907355258278149,0.974450731261572
"ABCA12",0,NA,NA,NA,NA,NA
"ABCA13",0,NA,NA,NA,NA,NA
"ABCA17P",0.289803156018439,-0.480678301951517,2.24435449521404,0.214172183127281,0.830412787431892,NA
"ABCA2",22.9929521135882,0.313657429759492,0.686777844928026,-0.456708718948793,0.647880423099714,0.882884978162653
"ABCA3",8.35364145827613,-1.28697162691981,0.766985628288557,1.67796055030594,0.0933548005984644,0.415610970326388
"ABCA4",3.68889450732635,-0.163432308065119,0.815428081911638,0.200425165248147,0.841148079740775,0.955236394734844
"ABCA5",158.862596805116,-0.214414527509536,0.434630391672223,0.493326126331352,0.621782170834996,0.86956702474514
"ABCA7",7.08658919547065,0.520196212701522,0.673844786289202,-0.771982247671888,0.440124941839771,0.779825036135017
"ABCA8",1.1745528166908,-0.0380662066794224,1.34176139008693,0.0283703249777937,0.977366791907819,NA
