"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",185.422812390751,-0.857662866177515,0.384865306373766,2.22847539638865,0.0258488302345678,0.201433382815932
"A1BG-AS1",41.0186013714705,-0.715322412125352,0.381736213361512,1.87386574049742,0.060948932519859,0.289787085342313
"A2M",0,NA,NA,NA,NA,NA
"A2M-AS1",0,NA,NA,NA,NA,NA
"A2ML1",0,NA,NA,NA,NA,NA
"A2MP1",0,NA,NA,NA,NA,NA
"A4GALT",30.2260099922643,-0.805880582624349,0.465759804070999,1.73024931645133,0.0835857406472613,0.332503892387785
"AAAS",120.31393802548,-0.503604636893715,0.41983751850607,1.19952270746483,0.230324760640071,0.519712959604816
"AACS",141.871218506796,-0.528945033505172,0.279655542363573,1.89141623668414,0.0585688028310949,0.284020730045471
"AACSP1",0,NA,NA,NA,NA,NA
"AADACL3",0.0721849639593661,-0.552399393942043,3.22591852485292,0.171237862855581,0.864036736896989,NA
"AADAT",4.643277676139,-0.332949160072663,0.752274877026923,0.44258976371578,0.658062490122146,NA
"AAED1",44.5255955607946,0.327972376392495,0.441238735261003,-0.743299148925563,0.45730058673993,0.71529543437649
"AAGAB",719.778350344242,0.174797224640636,0.401042060101331,-0.435857587098148,0.662940059006238,0.846366218677142
"AAK1",79.159942659191,-0.0786853551806699,0.393954624657406,0.199732025608525,0.84169016559148,0.93576350935875
"AAMDC",158.817734345854,-0.0171530863715841,0.366305626152021,0.0468272533833957,0.962650907795463,0.984708482976202
"AAMP",1460.48694319272,-0.490697851137809,0.272102909025328,1.80335393287594,0.0713326475187169,0.310644945918523
"AANAT",0.302363884352347,-1.52431687542778,2.75005090782372,0.554286784688675,0.579382593073591,NA
"AAR2",170.741854857449,-0.219250610352762,0.277354562549667,0.790506593211352,0.429231973268947,0.692903042562728
"AARD",0.103616264010711,0.649829457960161,3.22591852485292,-0.20144013339264,0.840354436415651,NA
"AARS",538.040778594105,-0.137334997871894,0.399070343557823,0.34413731836727,0.730743018964016,0.882702152836524
"AARS2",22.4985217998494,-0.421877026162199,0.43931116246539,0.960314834238786,0.336896786370143,0.61881748723321
"AARSD1",88.5497996615834,-0.518438585032969,0.414777939110491,1.24991841693602,0.211329350997362,0.498871749970322
"AASDH",8.09763586264769,-0.496339749208414,0.701274303886257,0.70776833894789,0.479089130911762,NA
"AASDHPPT",20.4307169720297,0.750257702517866,0.430550690114824,-1.74255371026761,0.0814116017637196,0.328098216137104
"AASS",3.05919338679135,1.35247931564829,0.884905089073981,-1.52838912596108,0.126415953053897,NA
"AATF",63.9140440387525,0.325592089801621,0.350502209946362,-0.928930205180296,0.352925258150987,0.634073070623039
"AATK",4.90292510426744,0.233712718449083,0.722271160798112,-0.323580299386216,0.746255804991128,NA
"ABAT",0.203058443211714,0.168936115560854,3.22591852485292,-0.0523683764048431,0.958235171501215,NA
"ABCA1",0.932410313497403,3.03752501403295,1.71793762040777,-1.76812299698749,0.0770403436525077,NA
"ABCA10",0.0691466163112918,-0.552399393942043,3.22591852485292,0.171237862855581,0.864036736896989,NA
"ABCA11P",30.7646766241012,-0.324903280419799,0.349515351156507,0.929582289718406,0.35258740062988,0.633812715128443
"ABCA12",0,NA,NA,NA,NA,NA
"ABCA13",0,NA,NA,NA,NA,NA
"ABCA17P",0.972101912479616,0.610615663813478,1.65717683869588,-0.368467413709453,0.712524738674703,NA
"ABCA2",26.1701045853554,-0.979031069591305,0.630404313296007,1.55302089300839,0.120418143279472,0.388072673645301
"ABCA3",24.6119311952884,-0.778979381930867,0.499013491582456,1.5610387195356,0.118514615420699,0.38503939744946
"ABCA4",1.05884502122944,1.15369394760146,1.41969860987178,-0.812633005047215,0.416428502549874,NA
"ABCA5",11.7646062674571,0.929639300982704,0.602779417994071,-1.54225455155114,0.123011748440395,0.391998217635825
"ABCA7",2.44831090154967,-1.7626319225683,1.17992494173871,1.49385088849035,0.13521459724001,NA
"ABCA8",0.138293232622584,-1.01823521396852,3.22546835263445,0.315686003595991,0.75224085136312,NA
"ABCA9",0,NA,NA,NA,NA,NA
"ABCA9-AS1",0,NA,NA,NA,NA,NA
"ABCB1",0.726189361575757,0.864492573786148,1.96799274726076,-0.439276300682221,0.660461344271476,NA
"ABCB10",7.07847514416564,-0.596683332884184,0.77579389418718,0.769126100830357,0.441818454890824,NA
"ABCB4",0,NA,NA,NA,NA,NA
"ABCB6",143.577485110468,-0.491969025053746,0.280051212366865,1.75671092760445,0.0789670939781244,0.324852118117063
"ABCB7",34.8619654773425,0.324821278094342,0.397900690522482,-0.816337558167642,0.414307098930742,0.683666708155089
"ABCB8",40.5605641444515,-0.543633736318678,0.432931569065684,1.25570361498909,0.209223448076053,0.496751141328304
"ABCB9",190.986141403233,-0.915002180461457,0.453537940832087,2.01747659475355,0.0436458011295856,0.250778416659822
"ABCC1",122.126696748445,0.0479091164995359,0.317666243340756,-0.150815887755957,0.880120953006312,0.951296235547154
"ABCC10",101.545267355843,-0.808875596184988,0.396328174584276,2.04092377997968,0.0412584037383636,0.243931350488762
"ABCC11",0,NA,NA,NA,NA,NA
"ABCC2",1.37629031390477,0.800854024990352,1.30694599138525,-0.612767497868461,0.540030084630608,NA
"ABCC3",9.35082547097821,-0.129893024865154,0.57852054499572,0.224526209118667,0.822347875520345,0.926179880179872
"ABCC4",19.1847142673372,0.551296586249117,0.499194918751875,-1.10437138989217,0.269432066239402,0.559173341221549
"ABCC5",50.3652477891209,0.00158620652499186,0.322395084272505,-0.00492007044267187,0.996074367593761,0.997939507399225
"ABCC6",0.569064245481233,-1.43668555427677,2.120720659297,0.677451576650842,0.498119483630944,NA
"ABCC8",0,NA,NA,NA,NA,NA
"ABCC9",1.07603200513199,-0.989004456051841,1.92546541913534,0.513644361629704,0.607500658108302,NA
"ABCD1",24.1514130775438,-0.353659968128479,0.506526251588663,0.698206592490052,0.485048004251625,0.734968863572059
"ABCD3",69.7956994067572,0.281399310926543,0.389008001322115,-0.723376665698792,0.469448503130038,0.725466257612646
"ABCD4",60.6706844836037,-0.394325336282839,0.530938738707876,0.742694603981041,0.457666597407201,0.71529543437649
"ABCE1",50.2096450116301,0.448021445623515,0.470395546007792,-0.952435560722961,0.340876131930071,0.622634160494596
"ABCF1",344.302397231152,0.261637149533417,0.305808658802738,-0.85555834343522,0.392242119819004,0.66615940725826
"ABCF2",317.791914433226,0.462697670341126,0.324261220634474,-1.42692878733935,0.153600422131104,0.432398603901505
"ABCF3",99.169640769759,-0.631196433523166,0.365304576829117,1.72786346944245,0.0840127050289591,0.333190882857646
"ABCG1",0,NA,NA,NA,NA,NA
"ABCG2",7.23517115652253,0.801584422053555,0.699425524021737,-1.14606115236458,0.251769850042235,NA
"ABCG4",7.91936669619439,-0.248817222076826,0.650108559710091,0.382731804343236,0.701918630284095,NA
"ABCG5",0,NA,NA,NA,NA,NA
"ABHD1",0.125965718620249,-0.552399393942043,3.22591852485292,0.171237862855581,0.864036736896989,NA
"ABHD10",82.3510308137478,0.365001363001672,0.312003680361127,-1.16986236373623,0.242056361862317,0.531948179982677
"ABHD11",36.1992717113944,-0.392932694227215,0.426049074200193,0.922270973044252,0.356387250824097,0.635621011997616
"ABHD11-AS1",5.85771128927358,-0.609289376715504,0.799631978905446,0.761962243618011,0.446082538842314,NA
"ABHD12",266.9880235854,0.210195963513273,0.353611999769042,-0.594425425750712,0.552227606872095,0.779254884889352
"ABHD12B",0,NA,NA,NA,NA,NA
"ABHD13",15.68787462897,0.730090353863475,0.498409617681991,-1.46484001905699,0.142964570580898,0.417914217639877
"ABHD14A",76.050539486483,0.438062331936745,0.403491641160063,-1.08567882763888,0.277621110993398,0.566193556188255
"ABHD14A-ACY1",143.895148177911,-0.0158658092134981,0.366920598674669,0.0432404429481636,0.965509866411013,0.985795790304287
"ABHD14B",113.185025182176,-0.713291570762363,0.411955803786264,1.73147595981544,0.0833669089820806,0.332242552769144
"ABHD15",35.3340606131412,-0.315422173527898,0.390968418126022,0.806771490750507,0.419798147126211,0.68543144738347
"ABHD16A",451.156089329023,-0.53009010923731,0.362920961044537,1.46062136425418,0.144119379929695,0.419256377977295
"ABHD17A",300.865503021354,-0.272990895618844,0.323843514715828,0.842971630475272,0.39924431032013,0.671577341968177
"ABHD17B",40.6095078302493,0.907360527268062,0.415548445362378,-2.18352526015782,0.0289971508243984,0.211256609901325
"ABHD17C",156.783462482064,-0.169012149946381,0.445780362646139,0.379137719174372,0.704585597696935,0.867871529898529
"ABHD18",10.5119945548258,0.394591407096842,0.59674173062687,-0.661243192565616,0.508456365764285,0.75090804191177
"ABHD2",62.1475144278878,0.315670073516191,0.34837912705786,-0.906110754057212,0.364877233813078,0.643712511368397
"ABHD3",23.58121374676,0.619114476742339,0.433977158217792,-1.42660613587325,0.15369345460793,0.432398603901505
"ABHD4",133.95326985389,0.152122799984956,0.390168445857541,-0.389890063125452,0.69661784208269,0.864025712132692
"ABHD5",22.727756575368,0.490754842004582,0.635291739668961,-0.77248736503375,0.43982582742838,0.701342139635906
"ABHD6",9.78947045316111,-1.55408050934453,0.67710678664153,2.29517786559609,0.0217229331411767,0.189125504587067
"ABHD8",37.1592170030521,-1.02068867519632,0.559409390275774,1.82458266332131,0.0680640315771181,0.303411503394037
