"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",8.77446725936005,0.0297008667230237,0.516815673500413,-0.0574689744253663,0.954171620070238,0.999325070056531
"A1BG-AS1",22.083113251589,-0.180437921390597,0.325109957374535,0.555005828943983,0.578890673479434,0.993885142609787
"A2M",0,NA,NA,NA,NA,NA
"A2M-AS1",0.119120734704727,-0.445299565407787,3.10858043060292,0.143248526248175,0.88609390656658,NA
"A2ML1",0.0981555115585753,0.447786895915149,3.10858043060292,-0.144048676208226,0.885462032368238,NA
"A2MP1",0.0627691507778823,-0.445299565407786,3.10858043060292,0.143248526248175,0.88609390656658,NA
"A4GALT",3.49010035817973,-0.456499798029786,0.620587223315748,0.735593291126336,0.461978246635837,0.983747361439747
"AAAS",39.6076073142075,-0.0151343978698371,0.465949577404712,0.0324807631635467,0.974088656706558,0.999343035432174
"AACS",160.721342369793,-0.434232495869201,0.236469849723712,1.8363123094828,0.0663114802650921,0.7943199190307
"AACSP1",0,NA,NA,NA,NA,NA
"AADACL3",0.0720492456361559,0.447786895915149,3.10858043060292,-0.144048676208226,0.885462032368238,NA
"AADAT",13.101327899542,0.149819968843012,0.397908167144405,-0.37651895893014,0.706531123530665,0.999325070056531
"AAED1",9.34067420941748,0.514829040418625,0.408869521357337,-1.25915240321541,0.207975289573775,0.96390913418036
"AAGAB",260.68770254612,-0.236368503774536,0.267117595014756,0.884885564208073,0.376218354611121,0.982329485942255
"AAK1",213.916604227982,-0.258970004341062,0.319314543214872,0.811018507750201,0.417355042345042,0.983544656949449
"AAMDC",52.193247353092,-0.323139954292516,0.349143118009865,0.925522909156654,0.354693972731661,0.982217548441668
"AAMP",312.126497255887,0.0370055655982012,0.311432594314289,-0.118823675728868,0.905415051048483,0.999325070056531
"AANAT",0.093986452242576,-0.825524445873828,3.10588741590137,0.265793422403964,0.790398309227772,NA
"AAR2",49.9071065979584,0.466007877643341,0.35413663038986,-1.31589854777328,0.188208096257726,0.953087938260366
"AARD",0.0672827049188524,0.447786895915148,3.10858043060292,-0.144048676208226,0.885462032368238,NA
