"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",13.698257990136,0.282452536124737,0.795174972353309,-0.3552080308675,0.722433748763301,0.867953509160758
"A1BG-AS1",6.66346402386141,-2.61897510420272,1.26740055429513,2.06641467476655,0.0387893414715147,NA
"A2M",0.503648894360756,2.45833446944889,3.97928327892767,-0.617783228066978,0.536718240665203,NA
"A2M-AS1",1.22367573993272,0.511707802076883,2.45914386134902,-0.208083719752847,0.835163598697024,NA
"A2ML1",0,NA,NA,NA,NA,NA
"A2MP1",0,NA,NA,NA,NA,NA
"A4GALT",2.00837568367941,1.94803581534911,2.14088399869763,-0.909921236523868,0.362864049245822,NA
"AAAS",47.4498783944978,0.220441870134011,0.472269820729497,-0.466771028886629,0.640663705475281,0.819289253886167
"AACS",102.169520456395,-0.379403863192884,0.375930252164081,1.00924004122788,0.31285952769258,0.570647510397273
"AACSP1",42.2525451612887,-0.971437202089281,0.51646745648844,1.88092626144204,0.0599819502742563,0.220091997920887
"AADACL3",0,NA,NA,NA,NA,NA
"AADAT",44.6171836009219,-1.63883894463008,0.500412250678137,3.27497766573299,0.00105670327495675,0.0150543269535736
"AAED1",16.6009162023547,0.342460334511293,0.75107935856923,-0.455957590371892,0.648420475136547,0.824299463787772
"AAGAB",273.887553251855,0.272914709397475,0.317500989927977,-0.85957120782327,0.39002545197931,0.640649541818969
"AAK1",154.752809603047,-0.0642544311138392,0.334296463126211,0.192207929790691,0.847579334639932,0.932946285646259
"AAMDC",19.396657903981,0.125762836902623,0.682443095117107,-0.184283257904518,0.853791247255361,0.936127746408544
"AAMP",363.804397017068,0.521068062147112,0.275494338088418,-1.89139299835585,0.0585719025329492,0.216770255304675
"AANAT",0,NA,NA,NA,NA,NA
"AAR2",70.5782003119789,0.762312930614506,0.417738210689748,-1.824858035744,0.068022455250919,0.236929852979076
"AARD",3.05714054991668,1.01221548540334,1.7385892172988,-0.582205086360761,0.560428547718632,NA
"AARS",199.62371169131,-0.124887930146706,0.308039661777147,0.405428084897251,0.68516287036744,0.844616572603706
"AARS2",33.8165194211518,-0.602510688204898,0.552646975762928,1.09022706108748,0.275613135684106,0.533689764238011
"AARSD1",129.019687748424,0.272756254924465,0.345879088439575,-0.788588451978979,0.430352582566865,0.675087539011387
"AASDH",64.8192635750574,-0.335468030510777,0.450930714824305,0.743945842415024,0.456909240038073,0.696079705458082
"AASDHPPT",42.5641421655133,0.0520115379744348,0.492823703871751,-0.105537817206881,0.915949063738941,0.962835453199458
"AASS",54.6394307321895,-0.260768938298145,0.443974834001583,0.587350719741955,0.556968183699727,0.768047678452477
"AATF",132.648976920386,0.757938045745479,0.341875729353588,-2.21699869475547,0.0266231807248093,0.131583879157785
"AATK",3.92924022528046,-0.493253486493411,1.42249164420864,0.346753169694588,0.728776761860966,NA
"ABAT",18.9613713494786,-0.0587438004522217,0.696577775076318,0.0843320050597159,0.93279246667081,0.969238162115605
"ABCA1",3.81003571901337,1.86195156361311,1.59679432702702,-1.16605597358288,0.243591815445078,NA
"ABCA10",0.487398720976063,0.261270458983727,4.12093571687484,-0.0634007606364374,0.949447381571342,NA
"ABCA11P",24.0264485772494,-0.53239401799053,0.619759762279572,0.859032887246992,0.390322372022924,0.640924244176187
"ABCA12",0.487398720976063,0.261270458983727,4.12093571687484,-0.0634007606364374,0.949447381571342,NA
"ABCA13",4.62298661784665,-0.671738308964885,1.32534934366495,0.506838677798978,0.612268015455878,NA
"ABCA17P",0.800582140376054,3.11614904854778,3.31716290158805,-0.939401874733364,0.347524450846213,NA
"ABCA2",12.0682519566194,-2.47515611636185,0.96872419993925,2.5550679094391,0.010616708274046,0.0721998430718845
"ABCA3",4.76543752616399,-0.692366383221498,1.34791472834655,0.513657406259523,0.607491536313592,NA
"ABCA4",3.57385377485405,-1.34774459621858,1.53358044322472,0.878822237315849,0.379497667112503,NA
"ABCA5",37.3229532608484,-0.556627490730849,0.541816162919286,1.02733644513623,0.30426206677763,0.562204834183975
"ABCA7",4.93612965585536,-0.406492309913579,1.34136755721967,0.303043194779617,0.761856943675824,NA
"ABCA8",0,NA,NA,NA,NA,NA
"ABCA9",0,NA,NA,NA,NA,NA
"ABCA9-AS1",0,NA,NA,NA,NA,NA
"ABCB1",25.802428690968,0.466578326232542,0.675401755792672,-0.690815980608389,0.489681191564651,0.720459924175404
"ABCB10",8.47474598066983,-2.04488725636242,1.06275873856076,1.92413120886843,0.0543381390696998,NA
"ABCB4",5.8532906096896,0.434513516380213,1.23872642381037,-0.35077439863084,0.72575760523813,NA
"ABCB6",15.8287608205768,-1.92745522006681,0.806808751128072,2.38898650686655,0.0168949228467256,0.0980954583914787
"ABCB7",152.868165297578,0.0447002993827538,0.343102630657447,-0.130282590072539,0.896342853775006,0.955053842759537
"ABCB8",11.7060614507713,-1.3616206727049,0.880700351773624,1.54606577590523,0.122088683168695,0.338907895939914
"ABCB9",67.6461614966254,0.357254285428145,0.470826008074801,-0.758781968925106,0.44798299354371,0.689527550944036
"ABCC1",160.079266030631,-1.01724068652678,0.328923537070232,3.09263574017075,0.00198387481435755,0.0231651847658366
"ABCC10",16.6362988082271,-1.14286448526483,0.750573911831269,1.52265415470735,0.127845253415266,0.34762669540554
"ABCC11",0,NA,NA,NA,NA,NA
"ABCC2",17.488705901104,-1.15929594462515,0.739976915133043,1.56666501470079,0.117193012417574,0.330943248656057
"ABCC3",52.7797950474573,-0.915649606442491,0.558028528704594,1.64086522344669,0.100825395391269,0.300764203643367
"ABCC4",92.8774244851425,0.120227798024441,0.385971718484651,-0.311493801920159,0.755425254040753,0.883424691941758
"ABCC5",355.103729591265,-0.756619102909071,0.290791479364084,2.60193009975285,0.00927007445007853,0.065824130669313
"ABCC6",3.33533335185858,-1.47656080785217,1.71427338122598,0.861333334591119,0.389054481264908,NA
"ABCC8",2.2081354847506,-0.864965709899027,1.89502368496243,0.456440580011102,0.648073190389714,NA
"ABCC9",7.33169656461119,0.496299141959937,1.06521086955874,-0.465916332759097,0.641275389841858,NA
"ABCD1",4.1355475154793,-1.10633247572384,1.47041238950515,0.752396051352753,0.451812920489488,NA
"ABCD3",148.894746868876,0.33701828986213,0.337295436264068,-0.999178327447868,0.317708312633924,0.575583520897626
"ABCD4",84.6987981318876,-0.522424369480011,0.385472478769749,1.35528318687588,0.175327349643773,0.417094915699539
"ABCE1",101.427307919537,0.34664901296725,0.367360704451167,-0.943620285912561,0.345363722061097,0.602818785038943
"ABCF1",425.463569247654,0.693014159362871,0.271162419728712,-2.55571609095466,0.0105969540887907,0.0721077949879859
"ABCF2",97.6699767372966,1.04652614957706,0.392972759536981,-2.66310100173386,0.00774241709321217,0.0588677548824886
"ABCF3",93.0759349405327,0.237397921784738,0.428616805547198,-0.553869840641599,0.579667926749239,0.780723616059639
