"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",7.09562769962809,-0.242056371498317,0.625373300258857,0.387059011630532,0.698712521096618,0.934614410497051
"A1BG-AS1",19.6329483713498,-0.191923030712742,0.373141804210387,0.514343417293793,0.607011911512519,0.909028565698529
"A2M",0,NA,NA,NA,NA,NA
"A2M-AS1",0.122690200619262,0.0639290972918361,3.26029618730541,-0.019608371024926,0.984355786005791,NA
"A2ML1",0.116048737289902,1.22716192278896,3.25657533211068,-0.376825897650464,0.706302993516393,NA
"A2MP1",0.0648406799784134,0.0639290972918364,3.26029618730541,-0.0196083710249261,0.984355786005791,NA
"A4GALT",2.94529608376735,-0.92923189791205,0.841776360509671,1.10389402875299,0.26963910943361,0.739093398288779
"AAAS",34.999083919786,-0.00117873649609676,0.448369781727281,0.00262893830970464,0.997902413127565,0.999096184025785
"AACS",161.823017908231,0.0510437137656728,0.291372493629681,-0.175183707733739,0.860935285713452,0.972172695069962
"AACSP1",0,NA,NA,NA,NA,NA
"AADACL3",0,NA,NA,NA,NA,NA
"AADAT",12.5739067815843,0.46052123944949,0.460499302910796,-1.00004763642107,0.317287455173363,0.768408513128145
"AAED1",6.75776292343718,-0.043455761016179,0.515740982596708,0.0842588866942148,0.932850599779544,0.984866112931361
"AAGAB",233.512451684462,-0.21060529582334,0.31045912900974,0.678367218561427,0.497538888646065,0.865283330351059
"AAK1",187.68968276247,-0.337440026972996,0.3177264165839,1.06204586512211,0.288214864086192,0.7505478525266
"AAMDC",45.1951164671682,-0.475435780909819,0.461094308695078,1.03110312130143,0.302492464251066,0.75692052772133
"AAMP",270.256634901343,-0.00106114839864342,0.305606831312636,0.0034722666181433,0.997229537641469,0.999063706323257
"AANAT",0.0971479620298141,-0.317331217768884,3.25776604931559,0.0974076139800004,0.922402698403255,NA
"AAR2",37.8159161091463,0.0441267077135843,0.366656232056342,-0.120348991386579,0.904206696588612,0.980770692195856
"AARD",0,NA,NA,NA,NA,NA
"AARS",361.430476105682,-0.716821528276021,0.332702117992303,2.15454452950794,0.0311974937993827,0.350531123155754
"AARS2",43.2962402626542,-0.0750264802859083,0.342851129073192,0.218831072508709,0.826781641081227,0.964873814575278
"AARSD1",77.5703577930438,0.170008448392435,0.351188529760175,-0.484094536084458,0.628318778827826,0.917766210882124
"AASDH",32.9768465890745,0.3366730867802,0.417858719959771,-0.805710329109833,0.420409892354994,0.82756395418367
"AASDHPPT",12.9454634914234,-0.105251109902683,0.479016858155817,0.219723185334004,0.826086746608319,0.964512093337281
"AASS",71.6968731319282,-1.0089635630577,0.37380100363844,2.69919971652515,0.00695064504127229,0.187945439214843
"AATF",40.4677032100216,0.151966199194256,0.37458118692569,-0.405696293616591,0.684965765919449,0.930822335984256
"AATK",1.19290929574144,-0.0239590224434623,1.33655595251293,0.0179259404729116,0.985697934832263,NA
"ABAT",0.137930094903821,-0.596172847659014,3.25334018289733,0.183249464901663,0.854602284040549,NA
"ABCA1",8.34281263621361,1.8747796805738,0.558275212939607,-3.35816392546271,0.00078462067499614,0.0684556125387095
"ABCA10",5.18478588310138,0.0951998566619073,0.740243524275825,-0.128606132360348,0.897669313687499,0.980246573475535
"ABCA11P",38.2648928314011,-0.498432273612975,0.318460355387793,1.56513131126174,0.117552123190018,0.578781462970787
"ABCA12",0,NA,NA,NA,NA,NA
"ABCA13",0,NA,NA,NA,NA,NA
"ABCA17P",0.200671754802778,-0.927793598012677,2.63721547828725,0.351808036033231,0.724982231490942,NA
"ABCA2",17.9692498805939,-0.273433843724937,0.623999302147106,0.438195752437679,0.661244387405574,0.925397750969082
"ABCA3",8.21303138027734,-0.734798027731174,0.732468670642786,1.00318014569325,0.315773950672818,0.767500774190168
"ABCA4",2.33300230151217,-2.69197399553404,1.25885275527118,2.13843436753185,0.0324815056471986,0.356111092531455
