"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",230.159275979546,0.0121638154540347,0.388113949010241,-0.0313408355588727,0.97499772432434,0.988689345848673
"A1BG-AS1",45.5854363809764,-0.289621762138327,0.39574895395235,0.731832034540763,0.464271093779016,NA
"A2M",0,NA,NA,NA,NA,NA
"A2M-AS1",0,NA,NA,NA,NA,NA
"A2ML1",0,NA,NA,NA,NA,NA
"A2MP1",0,NA,NA,NA,NA,NA
"A4GALT",29.7631161707046,-0.90455207379209,0.549059719786563,1.64745662665569,0.0994642243174972,NA
"AAAS",119.577131698342,-0.60028195872535,0.492496939102264,1.21885419190535,0.222899538704664,0.450455630642023
"AACS",135.827515296051,-0.807830196590301,0.338876403776625,2.38384905997407,0.01713262784779,0.121264980429968
"AACSP1",0,NA,NA,NA,NA,NA
"AADACL3",0.0731330620850995,-0.603506277758344,3.22591852485292,0.187080446424437,0.851597558982347,NA
"AADAT",6.84024275030139,0.728162317963856,0.789378652408264,-0.922449974726771,0.356293912626467,NA
"AAED1",37.8583557575411,-0.306163178380271,0.479907967431786,0.637962274347507,0.523498238121263,NA
"AAGAB",732.793750014046,0.186487628072982,0.43353299864181,-0.430157862624571,0.667080811521714,0.828317587956364
"AAK1",78.2426406952094,-0.167362299901057,0.457841722167002,0.365546195984319,0.714703729620592,NA
"AAMDC",191.235295855463,0.531831230606348,0.346613891792034,-1.53436213377577,0.124940587770177,0.331901758288963
"AAMP",1519.9987726711,-0.381570010199412,0.297921323678865,1.28077441885534,0.200272911748955,0.424210552451373
"AANAT",0.307209063534528,-1.57701004862472,2.87906767060873,0.547750254265918,0.5838634002859,NA
"AAR2",168.699882363731,-0.337300860089689,0.335396725217534,1.00567726137135,0.314570844756655,0.545315351591128
"AARD",1.15197395981552,3.81435216401138,2.0305519441862,-1.87848046681715,0.0603154667475332,NA
"AARS",537.994660850576,-0.19598291214269,0.481725476804944,0.406835265268823,0.684128983791647,0.840321052606543
"AARS2",30.4164659617384,0.562093493003508,0.438323316246179,-1.28237187521143,0.199712225366686,NA
"AARSD1",106.312724373012,0.126835584799226,0.407636909132945,-0.311148431257142,0.755687784326565,0.880948447076466
"AASDH",11.0265217774391,0.468596572129954,0.660431956973496,-0.709530432593466,0.477995373122369,NA
"AASDHPPT",20.4406999481494,0.700558964061406,0.451893971818715,-1.55027286874818,0.121076036441505,NA
"AASS",4.29559917543927,1.95425241686953,0.84322343378909,-2.31759737521518,0.020471212994769,NA
"AATF",60.5567661727785,0.111430115931617,0.409841168939218,-0.271886097289905,0.785709601459053,NA
"AATK",4.41274625778867,-0.139705104028323,0.79053612067458,0.176721974334467,0.859726779516181,NA
"ABAT",0.139191726224044,0.117829231744553,3.22591852485292,-0.0365257928359877,0.970863112718863,NA
"ABCA1",0.26745406781746,0.907148259718361,3.19167587378193,-0.284223177914194,0.776239354192676,NA
"ABCA10",0.287494051630983,0.11782921433642,3.22315050458916,-0.0365571555435135,0.970838105600063,NA
"ABCA11P",37.3543813652158,0.258378701454969,0.413802886003506,-0.624400433622834,0.532364640378643,NA
"ABCA12",0,NA,NA,NA,NA,NA
"ABCA13",0,NA,NA,NA,NA,NA
"ABCA17P",0.994274511260861,0.540211323747857,1.63313579502248,-0.330781632117996,0.740809436055879,NA
"ABCA2",26.8825970441944,-0.909795898691677,0.691569755031089,1.31555189056927,0.188324489983528,NA
"ABCA3",29.9210943724738,-0.0449473879578017,0.480532583313757,0.0935366081688865,0.925477268050886,NA
"ABCA4",0.783004323413835,0.462561443340103,1.84112596901456,-0.251238346058246,0.801629839225959,NA
"ABCA5",13.6805423551567,1.2320615866072,0.599387655302318,-2.055533803054,0.0398274741729864,NA
"ABCA7",3.27050428684405,-0.114631305730376,0.949848507892566,0.120683777231707,0.903941508961461,NA
"ABCA8",0.207214429696676,-0.34858632315062,3.22548573924349,0.108072504835312,0.913938178349268,NA
"ABCA9",0,NA,NA,NA,NA,NA
"ABCA9-AS1",0,NA,NA,NA,NA,NA
"ABCB1",0.906477594652304,1.19668435227259,1.95277667626153,-0.6128116782732,0.540000868105815,NA
"ABCB10",8.27336099309547,-0.00877740211725272,0.735666855774314,0.0119312186601287,0.990480490696727,NA
"ABCB4",0,NA,NA,NA,NA,NA
"ABCB6",149.737096720263,-0.358992259188059,0.349669054887519,1.02666293791293,0.304579206736159,0.538475032046996
"ABCB7",36.2269479599208,0.374281294681725,0.447059436560513,-0.837207011133213,0.40247621720179,NA
"ABCB8",44.52941047177,-0.230148474755034,0.468015023165312,0.49175445950106,0.62289293401748,NA
"ABCB9",188.687094947387,-1.05864377102835,0.49043944498465,2.15856163661853,0.0308841917308554,0.162904579222321
"ABCC1",105.481293570866,-0.592551494372964,0.392493481098238,1.50971041025941,0.131117333762353,0.339912232980792
"ABCC10",102.519580420127,-0.828112527728714,0.428466704649661,1.93273483970202,0.0532688709945234,0.213337759728076
"ABCC11",0,NA,NA,NA,NA,NA
"ABCC2",1.01072744852617,-0.162516394359379,1.60708898920146,0.101124701526411,0.919451469572824,NA
"ABCC3",10.310752455794,0.197477477460791,0.609135325039855,-0.32419311332481,0.745791835546489,NA
"ABCC4",15.8088575131259,-0.109668603040882,0.542730143101873,0.202068384140397,0.839863263808656,NA
"ABCC5",59.4970563625952,0.519009029040906,0.382558149853949,-1.35668010010779,0.174882878180257,NA
"ABCC6",0.697628837265589,-0.287558160475328,1.92943386499487,0.149037583351473,0.881523976903777,NA
"ABCC8",0,NA,NA,NA,NA,NA
"ABCC9",1.08068254157461,-0.876507909192523,1.83801289180593,0.476877998571225,0.633448999739263,NA
"ABCD1",20.6251023111786,-1.2369082702723,0.556476683418192,2.22274950079583,0.0262326959967715,NA
"ABCD3",70.8255859683898,0.290441677979156,0.440273319358728,-0.659684939351296,0.509456033478089,NA
"ABCD4",61.5697592420109,-0.387342136551962,0.578205985810376,0.669903366719886,0.502919393415102,NA
"ABCE1",62.3712921668098,0.986848654404571,0.550189047568355,-1.79365376095017,0.0728684499088683,NA
"ABCF1",318.890215972022,-0.051261821774888,0.350036238215237,0.146447185115066,0.883568380467229,0.945312559281561
"ABCF2",312.255627969602,0.363414921064073,0.360455002529467,-1.0082116172999,0.313352881950122,0.544443099946361
"ABCF3",105.54468428255,-0.404822430032124,0.378563612801839,1.06936434549517,0.284905526740659,0.520196095298916
"ABCG1",0,NA,NA,NA,NA,NA
"ABCG2",6.53998748556133,0.431421802662346,0.763952022301699,-0.564723686917566,0.572261720345485,NA
"ABCG4",9.87526431948033,0.445602579411075,0.636483012585282,-0.700101291943545,0.483864049073241,NA
"ABCG5",0,NA,NA,NA,NA,NA
"ABHD1",0.207229637947191,0.117829231744553,3.22591852485292,-0.0365257928359878,0.970863112718863,NA
"ABHD10",89.0693506663541,0.532707728796493,0.362236374863938,-1.47060804977575,0.141397145726691,NA
"ABHD11",35.4118276231861,-0.536366157319931,0.459690533853428,1.1667983519777,0.243291812715909,NA
"ABHD11-AS1",7.39864789085292,0.218174153432033,0.780437161669419,-0.279553773381755,0.779819876942142,NA
"ABHD12",248.115575549326,-0.103324696105146,0.35321954392862,0.292522590782877,0.769887089909401,0.886615253810759
"ABHD12B",0,NA,NA,NA,NA,NA
"ABHD13",17.2301565511301,0.878849283604467,0.566087791136784,-1.5524964455418,0.120543482544983,NA
"ABHD14A",60.5033933980949,-0.4220973369863,0.432376213862339,0.976227006605614,0.328951982809559,NA
"ABHD14A-ACY1",136.194942827177,-0.278646382294661,0.404020126986373,0.689684408480124,0.490392672884538,0.704269813411492
"ABHD14B",122.226626983792,-0.428695604098179,0.374663929007841,1.1442137096929,0.252535018829003,0.481497598191261
"ABHD15",33.3667597825451,-0.614226449403648,0.434021548745473,1.41519804991031,0.157010436142296,NA
"ABHD16A",448.431620342605,-0.631311835144591,0.379802233914801,1.6622120113338,0.0964702725220216,0.288842895103921
"ABHD17A",270.304430213925,-0.838874916354099,0.33860331388095,2.47745630938816,0.0132322608264398,0.108463379690551
"ABHD17B",31.2581151490269,0.0679002871399695,0.450391829068282,-0.150758257050164,0.880166415869043,NA
"ABHD17C",152.778876810602,-0.326899288871399,0.500553665849802,0.653075406642791,0.513707666299043,0.724315755177519
"ABHD18",11.1823473895862,0.490224037221226,0.567363851460784,-0.864038193408079,0.387566909766772,NA
"ABHD2",54.558402994338,-0.177172346263805,0.401798371892941,0.440948392670473,0.659250358585349,NA
"ABHD3",22.9429587895818,0.491670802234709,0.472606567342274,-1.04033848915736,0.298182668306955,NA
"ABHD4",119.613863975429,-0.324244721221002,0.413006285719817,0.78508422857508,0.432404186035329,0.652634076796861
"ABHD5",24.4343319472371,0.631143183625232,0.675462488657963,-0.934386726462359,0.350104442181457,NA
"ABHD6",13.0138276700787,-0.14382603500336,0.61542661251923,0.233701357850959,0.815216833530593,NA
"ABHD8",38.8410804981714,-0.810969771298851,0.61002293109186,1.32940866640427,0.183713180181014,NA
"ABI1",83.1128714967683,0.582768114483052,0.350872079135053,-1.66091333320011,0.0967308540345057,NA
"ABI2",166.969949504784,0.104415459321278,0.424058815394557,-0.246228720004622,0.805505184467614,0.905663394904706
"ABI3",28.3590640277064,-0.659553177175693,0.44676031259511,1.476302076486,0.139862816963429,NA
"ABI3BP",7.87325352754121,-0.423951094396569,0.675750934929008,0.627377740056117,0.530411655599077,NA
"ABL1",1172.66540665728,-1.38770598590529,0.456907100135809,3.03717317041652,0.00238808219014932,0.0576010863972243
"ABL2",65.6344017057312,0.0894350390717921,0.383978749076959,-0.23291663740971,0.815826138923049,NA
"ABLIM1",26.1369213867791,-0.0992849016868232,0.576873963890465,0.172108481057528,0.863352245337336,NA
"ABLIM2",2.01643132348915,0.476836295868049,1.47378960549533,-0.323544347232513,0.74628302769563,NA
"ABLIM3",55.5727982728314,0.159106313196457,0.363547717941292,-0.437649049476775,0.661640709101337,NA
"ABO",0,NA,NA,NA,NA,NA
"ABR",188.101697295868,-0.785302398594104,0.405964686822731,1.93441061275611,0.0530626626401529,0.212873451765308
"ABRACL",139.709892808782,0.994530558487911,0.46473018007629,-2.1400171564598,0.0323533802686359,0.166877042894664
"ABT1",445.629643696794,-0.255733223329056,0.321905998172058,0.794434477087214,0.426942539646424,0.647422183013077
"ABTB1",50.2772245542704,-0.820859007013853,0.469219611191294,1.74941325433902,0.0802196114043231,NA
"ABTB2",20.4364884160501,0.880126634323217,0.56396073079932,-1.560616876774,0.118614174336947,NA
"ACAA1",104.377265521227,-0.277409213334917,0.434321544465832,0.638718518272217,0.523006063596694,0.732637182530123
"ACAA2",15.5388268102635,0.0477839085866589,0.549024466813001,-0.08703420607835,0.930644322740504,NA
"ACACA",84.3199746803126,0.0884724974973936,0.32059719588776,-0.275961544992326,0.782577602381458,NA
"ACACB",12.440622820738,0.15820170168813,0.78609468654296,-0.201250185755434,0.840502951591872,NA
"ACAD10",12.2233566826764,0.404830112311008,0.566782742237895,-0.714259772117567,0.475066562450476,NA
"ACAD11",15.123743445625,0.638925626292771,0.533756459553592,-1.1970358669329,0.231292575158474,NA
"ACAD8",44.9938871756174,0.0720011350370298,0.350456757194155,-0.205449412970345,0.837221017586322,NA
"ACAD9",98.2913772679694,-0.0184393154011568,0.366570869522001,0.0503021842002917,0.959881583235028,0.983085090728724
"ACADL",0,NA,NA,NA,NA,NA
"ACADM",60.2539861446027,0.692055020369553,0.439438040547362,-1.57486370435189,0.115287908107198,NA
"ACADS",179.686491525749,-0.154760210089574,0.489242624522818,0.316326097384746,0.751755004522944,0.879162387816864
"ACADSB",9.54471368285718,0.77561276377314,0.761716891407196,-1.01824283079803,0.308562569510735,NA
"ACADVL",456.905805321723,-0.43753091674634,0.402287218646205,1.08760829692462,0.276768066401841,0.5106116863772
"ACAN",0,NA,NA,NA,NA,NA
"ACAP1",28.8134091943732,-1.03041613288415,0.54780994588258,1.88097375856155,0.0599754885819868,NA
"ACAP2",18.7911309744344,0.501222837285971,0.519157885983252,-0.965453575527774,0.334317678028319,NA
"ACAP3",20.7288645780246,-0.624972106568922,0.578060184552906,1.08115404462997,0.279628596266229,NA
"ACAT1",85.2259232519588,0.802381485470316,0.447516125024036,-1.79296664545265,0.0729782575749508,NA
"ACAT2",802.511008646082,0.774297625354382,0.338844946686139,-2.28510896481389,0.0223064392781624,0.137789294191733
"ACBD3",83.3060495785189,-0.0346354830197867,0.404603233592469,0.0856035744258851,0.931781556911903,NA
"ACBD4",35.4213032201858,-0.523861971064389,0.52299131665843,1.00166475881765,0.316505532671064,NA
"ACBD5",32.1033667934282,0.0937739894754441,0.443285792287956,-0.211542961915028,0.832463611885119,NA
