"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",329.260835910608,-1.19585744276693,0.599179837563982,1.99582390427019,0.0459530939013434,0.999826948781523
"A1BG-AS1",11.0569440755986,-0.579463618665334,1.03391201651584,0.560457378779733,0.575167503445552,0.999826948781523
"A2M",0.192947660543324,0.849481654984637,4.99359302308833,-0.170114314694245,0.864920236100805,0.999826948781523
"A2M-AS1",1.05255460774291,1.44796539777454,3.04358051731957,-0.475744074958707,0.634256716638574,0.999826948781523
"A2ML1",0,NA,NA,NA,NA,NA
"A2MP1",0,NA,NA,NA,NA,NA
"A4GALT",11.5942570720954,-1.67610978387977,1.18445784219492,1.4150860623066,0.157043264191627,0.999826948781523
"AAAS",95.1596600467543,-0.468706250352828,0.576814156022759,0.812577578859446,0.416460290813476,0.999826948781523
"AACS",88.8312014041782,-0.0669295424578885,0.567834428543179,0.117868059937121,0.906172201271094,0.999826948781523
"AACSP1",1.73662688649823,-0.284971070038476,2.43827813652674,0.116873897923889,0.906959982811117,0.999826948781523
"AADACL3",0,NA,NA,NA,NA,NA
"AADAT",11.2566333951539,0.710532143599033,1.0047785492971,-0.70715297823196,0.479471416129607,0.999826948781523
"AAED1",34.9319050992008,-0.373631143591327,0.688985577865593,0.542291675754373,0.587617589193109,0.999826948781523
"AAGAB",486.722170330271,0.781254126605772,0.564209145325499,-1.38468887482329,0.166147622344073,0.999826948781523
"AAK1",87.1658978197798,0.556688656163857,0.565171486365942,-0.984990696794295,0.324628640719605,0.999826948781523
"AAMDC",57.0598118943109,0.155773305669291,0.629551607542943,-0.247435323495168,0.804571339697133,0.999826948781523
"AAMP",795.323645007202,-0.378331729807308,0.487149941606712,0.77662275512032,0.437381372283388,0.999826948781523
"AANAT",1.54278219887698,0.299542297542659,2.56772140347881,-0.116656852700932,0.90713198329697,0.999826948781523
"AAR2",113.545158437892,0.647097370995267,0.511564800994042,-1.26493724692916,0.205893824000516,0.999826948781523
"AARD",9.37848370631775,0.300164551858801,1.28633503993852,-0.233348655318561,0.815490679747142,0.999826948781523
"AARS",144.087989098956,0.676457405700561,0.525511047051244,-1.28723727026541,0.198011600402076,0.999826948781523
"AARS2",18.1093343216396,0.245342802178408,0.838344776753978,-0.292651435282225,0.769788594365019,0.999826948781523
"AARSD1",202.956919818163,-0.590393244097257,0.481174258055535,1.22698426653804,0.219828504452214,0.999826948781523
"AASDH",19.3428333355094,-0.057987508858815,0.812279711427932,0.0713885968626213,0.943088484840121,0.999826948781523
"AASDHPPT",53.4768408621303,-0.32599476161971,0.59874737320385,0.544461280682265,0.586124085844655,0.999826948781523
"AASS",4.65103372672746,-0.368933475711369,1.43446723144418,0.257191985724162,0.797030570438068,0.999826948781523
"AATF",104.327027479418,0.531011666856935,0.521655432214872,-1.01793566033107,0.308708533311646,0.999826948781523
"AATK",8.15718383008105,0.61165631596742,1.19415618342473,-0.512207971166089,0.608505464926341,0.999826948781523
"ABAT",17.6392007209766,0.0834227119338976,0.852033841647719,-0.0979100921303423,0.922003686133283,0.999826948781523
"ABCA1",1.48190956780375,2.06219467714985,2.67848350332021,-0.769911285469401,0.441352519011602,0.999826948781523
"ABCA10",0,NA,NA,NA,NA,NA
"ABCA11P",32.4892349803342,-0.139711405008941,0.696439887057921,0.200607988722682,0.841005110963675,0.999826948781523
