"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",7.35118071311513,0.190694881936168,0.574720277048376,-0.331804687517779,0.740036744498785,0.851286141867666
"A1BG-AS1",14.5133571093771,-1.4875214327657,0.41913686281754,3.54901122933024,0.000386680590132655,0.00271473196819972
"A2M",0,NA,NA,NA,NA,NA
"A2M-AS1",0.183493773159248,-1.1216019978243,3.5338115409304,0.317391571348199,0.750946501951442,NA
"A2ML1",0,NA,NA,NA,NA,NA
"A2MP1",0,NA,NA,NA,NA,NA
"A4GALT",4.37060901661112,-0.480562438943813,0.784863450484369,0.612287957411241,0.540347255864275,0.711938365667864
"AAAS",35.3174264119989,-0.545560613316707,0.309406250822829,1.7632501343003,0.0778583115433555,0.188123037813223
"AACS",155.076621280486,-0.425281913703544,0.207126312807064,2.05324909201512,0.0400484254195237,0.113768617536723
"AACSP1",0,NA,NA,NA,NA,NA
"AADACL3",0,NA,NA,NA,NA,NA
"AADAT",12.1670898526689,-0.771404477557015,0.49000168848297,1.57428942733903,0.115420552905688,0.251475670087249
"AAED1",18.5345838245132,1.29645665454503,0.408411718121938,-3.17438652472247,0.00150153589566233,0.00841861950068011
"AAGAB",303.990771996564,0.210767022397591,0.21533049548731,-0.978807121214335,0.327675290436551,0.516116503718269
"AAK1",152.862965064205,0.202014428363763,0.182634962447452,-1.10611038355751,0.268678744933335,0.45328092140011
"AAMDC",57.9372705206885,0.08172812318521,0.304063654728887,-0.268786229179813,0.788094191028171,0.882408802637481
"AAMP",458.686538825939,0.560994862135808,0.161517231211038,-3.47328181599903,0.000514135195791518,0.00347036866789884
"AANAT",0.229087026447162,-1.76255962737389,2.96936585528067,0.593581159505618,0.552792285389481,NA
"AAR2",66.4649167535897,0.884409147583232,0.242952747477401,-3.64025168172053,0.000272371674928202,0.00202280175166263
"AARD",0,NA,NA,NA,NA,NA
"AARS",573.297484461326,-0.00295485286115415,0.195437155729754,0.01511919701308,0.987937085710445,0.994048920241332
"AARS2",37.3516158007279,-1.51227249733703,0.283102096525077,5.34179193972544,9.20322511333274e-08,1.74004865927498e-06
"AARSD1",75.9868186217386,0.0625300547107677,0.238206267143899,-0.262503818478436,0.792933041835347,0.885053710045567
"AASDH",33.8865658933948,-1.6323228747751,0.309016323520116,5.28231925155513,1.27558661526198e-07,2.33081350249145e-06
"AASDHPPT",27.9867911579476,1.09017122611432,0.35774984893667,-3.04730031152944,0.00230906890005942,0.0119654948368896
"AASS",111.044347046471,-0.0278039601940813,0.239573641813835,0.116056006760906,0.907608154655057,0.952309989927493
"AATF",101.371645165202,1.56724724774025,0.2305318398635,-6.79839821114616,1.05788715096317e-11,4.76854893578202e-10
"AATK",1.11536434516688,2.50806999760687,1.49363686612131,-1.67916985345966,0.093118945469479,0.214198750367695
"ABAT",0.108436639709327,0.321070522574971,3.5338115409304,-0.0908567191136735,0.927606441036416,NA
"ABCA1",7.13654967811962,1.34999482469358,0.617191004497082,-2.18732096685956,0.0287191011692755,0.0882114449948889
"ABCA10",5.50879327890527,-0.538665836254478,0.659573983989283,0.816687512440197,0.41410702943566,0.60162635984073
"ABCA11P",40.2986685237306,-0.89280664385067,0.261013358989278,3.42054003407291,0.000624969363950324,0.0040863150583361
"ABCA12",0.11531156176745,-1.1216019978243,3.5338115409304,0.3173915713482,0.750946501951442,NA
"ABCA13",0,NA,NA,NA,NA,NA
"ABCA17P",0.298805334926698,-1.85444741393034,2.71530567222427,0.682960829382886,0.494631594491358,NA
"ABCA2",20.1062127580367,-0.0639355586811436,0.384841766205023,0.166134667012941,0.868050972903239,0.931261556791851
"ABCA3",5.69311363985429,-2.14499177557974,0.688027595296792,3.1175955590189,0.00182332826646207,0.00989277309340301
"ABCA4",1.80857213921031,0.0554295957175449,1.09853349994029,-0.0504578110003545,0.959757568497684,0.980726119756923
"ABCA5",166.876904886357,-0.433233005785091,0.215270543216386,2.01250481980534,0.0441667491207322,0.122627361978488
"ABCA7",4.08569098047302,-0.733288376924688,0.742063685568496,0.988174453467447,0.323067217242326,0.511266452955102
"ABCA8",0.583496868532423,-0.980538810201183,1.94403053096,0.504384470606526,0.613991228680405,NA
"ABCA9",0,NA,NA,NA,NA,NA
"ABCA9-AS1",0,NA,NA,NA,NA,NA
"ABCB1",0.108892522172429,0.321070522574971,3.5338115409304,-0.0908567191136735,0.927606441036416,NA
"ABCB10",9.04591956596683,-0.133423824934604,0.529130797355985,0.252156604002847,0.800920019421323,0.889804968297323
"ABCB4",0,NA,NA,NA,NA,NA
"ABCB6",78.2543940199167,-0.881234375277427,0.22998448107823,3.83171234487632,0.00012725447423416,0.00104482216993342
"ABCB7",87.2960207173076,-0.243052199578163,0.241943647568736,1.00458186036528,0.315098235499643,0.502687481525448
"ABCB8",30.0272420765506,-1.05088940894532,0.355903764080651,2.95273474181964,0.00314972489419449,0.0153234825224648
"ABCB9",35.7438913148753,-0.619419415117615,0.30971585056507,1.9999603313408,0.0455045475647833,0.125471623657969
"ABCC1",147.402904998122,-1.06990724118628,0.202278575478425,5.28927613147246,1.22801381893444e-07,2.24992626072066e-06
"ABCC10",56.5359515525375,-0.801872342481276,0.261514975963925,3.06625782911909,0.00216756315980773,0.0113838878450859
"ABCC11",0,NA,NA,NA,NA,NA
"ABCC2",0.942241252556597,1.38230286378224,1.67061085985872,-0.827423607134418,0.407997004715891,0.595482279961126
"ABCC3",12.0263634850442,-0.35745195059126,0.474235252726958,0.753743945722787,0.451002988459031,0.635099170569234
"ABCC4",41.4055178841575,-0.367282683117135,0.26842965751197,1.36826417215377,0.171229401134287,0.33223287309593
"ABCC5",214.31180192566,-0.786024336600216,0.213121421943939,3.68815264758781,0.00022588812737044,0.00172269752262958
"ABCC6",0.834952836643457,-0.368801789914142,1.67662916008467,0.219966226697093,0.825897457703483,NA
"ABCC8",0.183493773159248,-1.1216019978243,3.5338115409304,0.317391571348199,0.750946501951442,NA
"ABCC9",0.183493773159248,-1.1216019978243,3.5338115409304,0.317391571348199,0.750946501951442,NA
"ABCD1",2.77273994328262,-1.20346566824302,0.938443465548183,1.28240614637348,0.199700209210371,0.371815395142226
"ABCD3",165.466744562668,0.767865359278198,0.206093500165501,-3.7258106571123,0.000194688510039285,0.00151100039177012
"ABCD4",75.7755406178366,-1.10726658455968,0.324687299434251,3.41025530252964,0.000649020944990975,0.00422127191789878
"ABCE1",91.9963555319786,0.511431207339797,0.215824594046884,-2.36966138914038,0.0178043827562476,0.0610660273269839
"ABCF1",72.7856718466541,0.85787748853377,0.243397024686433,-3.5246013776831,0.00042412049176253,0.00294923474804131
"ABCF2",262.876573990541,0.538840017208298,0.191343806768326,-2.81608287359262,0.00486131248980476,0.0219056759098683
"ABCF3",77.0138793935065,0.0869244584534332,0.227623975011595,-0.381877429427217,0.702552282545593,0.827895102345321
"ABCG1",0,NA,NA,NA,NA,NA
"ABCG2",13.0612917906399,0.0850042329618273,0.469368329302755,-0.181103469610105,0.856286361276549,0.924248829373427
"ABCG4",2.46818505902818,-1.58933736725564,0.963598145378762,1.64937777732118,0.0990702645205075,0.224332395254622
"ABCG5",0,NA,NA,NA,NA,NA
"ABHD1",0.358212569967906,-1.12400448911092,2.37856446372927,0.472555823586396,0.636530106023912,NA
"ABHD10",77.3081766194602,0.497364445966341,0.223449009537495,-2.2258520948283,0.026024090052892,0.081892264884424
"ABHD11",17.8501297375735,-0.81292215182087,0.370043740724498,2.19682719191324,0.0280327902760817,0.0866861295150848
"ABHD11-AS1",0.414116896694148,-2.38489393453597,2.42608116065011,0.98302314581137,0.325596047166147,NA
"ABHD12",80.519507262264,0.465651740941363,0.245017607713759,-1.9004827664686,0.0573697944512477,0.150129760066289
"ABHD12B",0,NA,NA,NA,NA,NA
"ABHD13",14.1583192008499,0.695085228466831,0.43232176832428,-1.60779604312095,0.107879855350627,0.239538252264005
"ABHD14A",2.85101243433539,0.381573569582792,0.912914407258843,-0.417972995659605,0.675966861230459,0.809894248832383
"ABHD14A-ACY1",14.0090448510019,-0.338677033381414,0.420914229367343,0.804622437902524,0.421037590008189,0.607545549372639
