"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",177.35767156851,-1.10226694657383,0.473503343966575,2.32789685779208,0.0199175811488921,0.29384886009204
"A1BG-AS1",51.7587075575805,0.7603995615894,0.532505489609609,-1.42796567627287,0.153301738180519,0.594856914083373
"A2M",0,NA,NA,NA,NA,NA
"A2M-AS1",0.155850244220535,1.89439835437629,4.07642513788182,-0.46472050639955,0.642131621291353,NA
"A2ML1",0,NA,NA,NA,NA,NA
"A2MP1",0,NA,NA,NA,NA,NA
"A4GALT",28.7636278836052,-1.04809782481102,0.668378096915565,1.56812114228128,0.116852863303022,NA
"AAAS",121.302756930575,-0.125172016893734,0.582073063647504,0.215045197435105,0.829732080327661,0.963576705902498
"AACS",132.533494749803,-0.704775457227368,0.419300332536127,1.68083686689336,0.092794605532303,0.509093655691074
"AACSP1",0,NA,NA,NA,NA,NA
"AADACL3",0.0823533405571864,-0.048413059641482,4.08045162499813,0.0118646326658766,0.990533614873217,NA
"AADAT",5.30308861902835,0.705639858546175,0.984413854343443,-0.716812197870583,0.473489984215263,NA
"AAED1",39.0411699100807,0.334680526398023,0.615745995063839,-0.543536667848444,0.586760351562942,0.881731704658358
"AAGAB",618.819520325243,-0.0161162965288078,0.550030140130194,0.0293007516369793,0.97662472744134,0.996924912545234
"AAK1",71.1109498274638,-0.174159134544316,0.559977186053141,0.311011124884985,0.75579216432327,0.943859191846048
"AAMDC",121.449243705835,-1.46700934988387,0.491989384780722,2.98179065497057,0.00286567880946801,0.132560588599711
"AAMP",1358.67728918932,-0.659916191161545,0.378372054878976,1.74409336697083,0.0811428104967451,0.48910913904077
"AANAT",0.342515560692809,-1.01890860485223,3.581976423388,0.28445430243466,0.776062249507281,NA
"AAR2",180.001001689973,0.473648335382769,0.40272945212311,-1.17609559689709,0.239556677231262,0.684021997709023
"AARD",0,NA,NA,NA,NA,NA
"AARS",472.856324114239,-0.446935274057523,0.542649576851893,0.823616737435523,0.410157362670507,0.799972278122355
"AARS2",22.362288820862,-0.1306922113646,0.605586355132289,0.215811023905997,0.829135054966564,NA
"AARSD1",85.7694229050539,-0.394937765819139,0.532222110964421,0.742054412402156,0.458054368872082,0.822355739227038
"AASDH",8.35727153574816,0.0127038128087914,0.963134706166895,-0.0131900685620086,0.98947615309214,NA
"AASDHPPT",17.1722608742769,0.789577853807266,0.610892793075685,-1.29249823006087,0.196184658482035,NA
"AASS",2.49305874449262,1.4876237292006,1.35604679145247,-1.09702979172806,0.272628369080112,NA
"AATF",61.5356544856819,0.755341308037528,0.493262914731083,-1.5313158266709,0.125691355896058,0.553380584666937
"AATK",3.04070330183318,-4.19478180378913,1.83126774841997,2.29064363057145,0.0219840333070159,NA
"ABAT",0.238203584777722,1.41351200023203,4.07642427731821,-0.346752914827097,0.728776953350581,NA
