"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",5.17373518215051,-0.99816708344634,0.608443454499688,1.64052563317838,0.100895923244208,0.262404548319757
"A1BG-AS1",12.4247770700276,-1.69145604319845,0.438878534106215,3.85404140724981,0.000116183932836065,0.00163830457470962
"A2M",0,NA,NA,NA,NA,NA
"A2M-AS1",0.183079276049325,0.813817684214067,2.75211593211214,-0.295706178187593,0.767454478579683,NA
"A2ML1",0,NA,NA,NA,NA,NA
"A2MP1",0.049214700557125,0.332926577077566,3.10857811988902,-0.107099311723089,0.91471019319337,NA
"A4GALT",2.70343379405769,-0.655101305084757,0.725484924261089,0.902984036163098,0.366534367535255,0.582251229836622
"AAAS",28.765933237959,-0.275114554711927,0.401799572666808,0.68470594153684,0.493529499004728,0.689621200747023
"AACS",121.310137515852,-0.540100337957344,0.210650163842854,2.56396827851633,0.010348300181075,0.0542090782087188
"AACSP1",0,NA,NA,NA,NA,NA
"AADACL3",0,NA,NA,NA,NA,NA
"AADAT",8.54496698675314,-0.530711524357512,0.47725144569268,1.1120165882101,0.266131018139518,0.483143040045596
"AAED1",10.2564064238097,1.34686647823586,0.398936090885879,-3.37614597677789,0.000735089063584202,0.00719313922175426
"AAGAB",206.873567812169,-0.176321138451674,0.277219882305235,0.636033523228807,0.524754572299868,0.714393231999703
"AAK1",177.733806361361,-0.0402592603055797,0.233650996270099,0.1723051086803,0.863197668275216,0.930632320666836
"AAMDC",36.2730971717878,-0.763875396981538,0.367984587015421,2.07583530380181,0.0379091859746659,0.135074379349582
"AAMP",280.071678769911,0.442557470211084,0.281338192855949,-1.5730444050932,0.115708536535616,0.287731741246455
"AANAT",0.161113581472613,0.432549643127331,2.56730172632784,-0.168484147652575,0.866202413741373,NA
"AAR2",36.8139106655748,0.290624979009039,0.327810763290318,-0.886563260132049,0.375314081515073,0.588907033450282
"AARD",0,NA,NA,NA,NA,NA
"AARS",317.82033633725,-0.566566530697014,0.279347397622885,2.02817901837722,0.0425419805033468,0.146430490090508
"AARS2",29.9475130714335,-1.01247850214101,0.277385804728213,3.65007323692375,0.000262165549064872,0.00316243151867435
"AARSD1",60.6347175128211,-0.288206384461401,0.32037898728136,0.899579547669571,0.368344045353825,0.583818356113797
"AASDH",20.924478084204,-0.886147299696897,0.371717995933476,2.38392359097806,0.017129158499229,0.077440137692085
"AASDHPPT",14.0588265191173,0.542104491227568,0.386943812292772,-1.40099020582709,0.161217001935592,0.353584859286507
"AASS",71.5681095474441,-0.279711457764125,0.304869260299655,0.917480028944859,0.35889115334109,0.574922051545122
"AATF",66.5225623196241,1.62002742892888,0.279516112961694,-5.79582841133348,6.79847470501498e-09,3.68199840248342e-07
"AATK",1.09843897809232,0.0420844532309907,1.15808773326661,-0.0363396071144657,0.971011568872575,0.987155417359041
"ABAT",0.251103129742111,0.145874044178149,2.25895853438244,-0.0645757954198256,0.948511756932447,NA
"ABCA1",4.46264497859461,0.442765515348889,0.793936516457005,-0.557683777192615,0.577060337411757,0.753346479448702
"ABCA10",3.39697317631661,-0.943232440079365,0.734132118871411,1.28482655346752,0.198852901126213,0.403390788112479
"ABCA11P",31.1934075815622,-0.647199892698551,0.314450090000418,2.05819592132313,0.039571329990872,0.13916564475189
"ABCA12",0,NA,NA,NA,NA,NA
"ABCA13",0,NA,NA,NA,NA,NA
"ABCA17P",0.218982731769048,-0.181579902225242,2.11899377725768,0.0856915693543166,0.931711604157638,NA
"ABCA2",14.5095208817201,-0.563261170205466,0.602148509865067,0.935419022014495,0.349572397622963,0.566842984731651
"ABCA3",4.95353390965947,-3.40490048652124,0.976746345415908,3.48596183901911,0.000490370952410922,0.00520955337673381
"ABCA4",2.42113056598991,-0.785646827611443,0.863714789962708,0.909613725203622,0.363026257675697,0.578965794843609
"ABCA5",147.585485394441,0.248353564332952,0.383446088003216,-0.647688350730727,0.517186540299384,0.708721285059643
"ABCA7",4.36124047752001,-0.476396807111295,0.692190970367263,0.68824475831941,0.491298662571112,0.688098158502859
"ABCA8",0.866097744969867,-0.0241345344717578,1.25906545405631,0.0191686098558291,0.984706598706405,NA
"ABCA9",0.190835576584691,-0.126741823092069,2.734596747675,0.0463475366888471,0.963033251194466,NA
"ABCA9-AS1",0,NA,NA,NA,NA,NA
"ABCB1",0,NA,NA,NA,NA,NA
"ABCB10",4.89406538015059,-0.455200456990902,0.59127408269325,0.769863706722045,0.441380744670279,0.649265340490015
"ABCB4",0.072387398511694,0.332926577077566,3.10857811988902,-0.107099311723088,0.91471019319337,NA
"ABCB6",60.1385918486441,-0.647679320932301,0.23771240370707,2.72463409915465,0.00643727832073897,0.0381492836256746
"ABCB7",63.9982717841653,-0.0142373746508505,0.312891451692011,0.0455026002591619,0.963706702340043,0.983914675855674
"ABCB8",18.7901757162667,-0.666129786600738,0.410852918224083,1.62133395444797,0.104946036764926,0.268783374095474
"ABCB9",37.5772018695917,-0.227994254172854,0.36242014532714,0.629088247749179,0.529291283961845,0.717879268631309
